listing_id,listing_name,listing_type,room_type,cover_photo_url,photos_count,host_id,host_name,cohosts,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,min_nights,cancellation_policy,currency,cleaning_fee,extra_guest_fee,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
20257735,One bedroom Tatev apartment 006,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/f6d5cf72-9c4e-4579-8475-0e2db94b0878.jpg,2,82425146,Aram,"",false,40.1935,44.5036,2,1,1,1.0,false,"",true,1,Flexible,AMD,0,0,3,5.0,4.7,5.0,4.7,5.0,5.0,4.7,31125.0,1.2316675E7,1636.3,637609.0,0.0,0.0,85.3,33744.3,105.5,41751.4,14,70,351,365,390.0,149736.0,80.1,31029.2,0.0,0.0,4.3,1663.7,0.0,0.0,3,0,87,90
20285613,A big 3 bedroom 150m2 apartment in Yerevan center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/018e72dc-db3e-408d-bffa-61c939aae822.jpg,22,117875618,Sevak,"",false,40.1748,44.5039,8,3,6,1.0,false,"",false,7,Flexible,AMD,0,0,,,,,,,,,828.0,317904.0,70.5,27545.7,0.0,0.1,2.3,871.0,4.6,1756.4,12,184,353,365,828.0,317904.0,67.3,26123.5,0.1,0.0,9.2,3532.3,0.0,0.0,12,0,78,90
20411901,Room Aygedzor,Private room in condo,private_room,https://a0.muscache.com/im/pictures/5326372d-d291-4ccb-a005-3b87c05d1459.jpg,164,40642903,Эдгар,"",false,40.1912,44.5000,,2,2,0.0,false,"",false,4,Strict,AMD,0,10,32,4.84,4.8,4.9,4.7,4.8,4.9,4.8,414.0,160316.0,29.7,11626.2,0.0,0.0,1.1,439.2,0.0,0.0,14,0,351,365,0.0,0.0,28.8,11196.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
20450638,Beautiful apartments  of the Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b575a62e-a1e4-46c5-8b96-519f43f7a25b.jpg,31,109148552,Mихаил,"",true,40.1795,44.5108,2,1,1,1.0,false,"",true,1,Moderate,AMD,10,0,447,4.89,4.9,4.9,4.9,4.9,5.0,4.8,8709.0,3392804.0,45.2,17647.9,0.5,0.6,23.9,9295.4,25.9,10097.6,189,29,176,365,1518.0,592550.0,45.9,17834.4,0.4,0.6,16.9,6583.9,24.9,9713.9,35,29,55,90
20467867,Classic Apartment on Kievyan street,Entire home,entire_home,https://a0.muscache.com/im/pictures/a4a2b386-26ad-4603-8577-240d449e4f79.jpg,49,145469202,Vladimir,"",false,40.1944,44.4900,6,3,5,1.0,false,"",false,1,Flexible,AMD,0,0,22,4.68,4.6,4.8,4.6,4.9,4.6,4.5,6448.0,2507603.0,83.0,32420.0,0.2,0.3,17.7,6870.1,21.5,8358.7,76,65,289,365,2345.0,906222.0,89.8,34873.2,0.3,0.3,26.1,10069.1,27.6,10661.4,26,5,64,90
20524985,Downtown Yerevan Center- Historic Building,Entire condo,entire_home,https://a0.muscache.com/im/pictures/6119a74f-ff84-41c0-a013-b0859842433e.jpg,18,1794549,Levon,"",false,40.1887,44.5236,6,1,1,1.0,false,"",false,182,Moderate,AMD,30,10,21,4.76,4.9,5.0,4.7,4.9,5.0,4.7,690.0,264923.0,59.0,23062.2,0.0,0.1,1.9,725.8,3.6,1365.6,12,171,353,365,690.0,264923.0,57.8,22450.6,0.1,0.0,7.7,2943.6,0.0,0.0,12,0,78,90
20582395,3 bedroom apartment in the center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/b58100f5-2f75-4604-b96e-eebea1643434.jpg,16,147042404,Marina,"",true,40.1822,44.5114,6,2,5,1.5,false,"",true,2,Moderate,AMD,0,0,100,4.82,4.9,5.0,4.8,4.9,5.0,4.8,7285.0,2837599.0,74.9,29240.6,0.3,0.3,20.0,7774.2,20.1,7838.7,98,3,267,365,3264.0,1270350.0,71.2,27663.9,0.5,0.5,36.3,14115.0,37.5,14601.7,46,3,44,90
20877958,Loft with a perfect view,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/e4c3f74c-77a9-4417-bc59-442339c85ace.jpg,19,31161059,Sona,"",false,40.1958,44.4900,6,2,4,1.0,false,"",false,3,Strict,AMD,22,0,21,4.9,4.9,5.0,4.8,5.0,4.7,4.8,547.0,210012.0,47.6,18611.9,0.0,0.0,1.5,575.4,2.3,867.8,12,123,353,365,547.0,210012.0,46.3,17975.9,0.1,0.0,6.1,2333.5,0.0,0.0,12,0,78,90
20936126,#19 One Bedroom Apartment In The Center Of Yerevan,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/3966b57f-0558-4ef0-8fd5-3d57b324d50b.jpg,17,60515118,Narek,"",false,40.1812,44.5169,4,1,2,1.0,false,"",true,1,Strict,AMD,0,0,2,,,,,,,,1661.0,644158.0,80.5,31458.0,0.1,0.1,4.6,1764.8,4.6,1779.4,21,3,344,365,83.0,31867.0,82.5,32049.8,0.0,0.0,0.9,354.1,0.0,0.0,1,0,89,90
20940748,Your corner in the heart of Yerevan,Entire condo,entire_home,https://a0.muscache.com/im/pictures/d4c172ea-c1de-4268-8c08-98278742ac8f.jpg,19,154585232,Davit,94559813:Davit,false,40.1826,44.5131,4,1,2,1.0,false,"",false,3,Moderate,AMD,40,0,45,4.93,5.0,4.9,4.8,4.9,5.0,4.9,14392.0,5611620.0,61.7,24078.9,0.6,0.6,39.4,15374.3,39.9,15544.7,226,4,139,365,3694.0,1434538.0,61.7,23936.5,0.7,0.7,41.0,15939.3,43.0,16680.7,62,4,28,90
21170588,Ararat Eye Apartments,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/20c48dfd-a17a-4ef0-b9fd-800ca7a43b20.jpg,21,151888466,Arsen,"",false,40.1943,44.5136,4,1,2,1.0,false,"",false,4,Flexible,AMD,0,0,7,4.86,4.9,5.0,4.6,5.0,5.0,5.0,580.0,222684.0,53.1,20745.9,0.0,0.0,1.6,610.1,0.0,0.0,12,0,353,365,580.0,222684.0,48.6,18883.8,0.1,0.0,6.4,2474.3,0.0,0.0,12,0,78,90
21192334,Apartment on Byron St,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/0a73b420-6127-4a98-bd6e-b788c7309491.jpg?aki_policy=medium,6,37469183,,"",true,40.1866,44.5190,3,1,1,1.0,,"",,4,Moderate,AMD,,,19,4.89,4.9,5.0,4.8,4.9,5.0,4.8,572.0,221939.0,49.1,19142.9,0.0,0.0,1.6,608.1,1.6,634.1,12,15,353,365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
21396175,"Northern Avenue, Cascade, Opera, Republic Square",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-21396175/original/8aca2517-8742-4010-bbea-bc7980c7d314.jpeg,27,104584041,Gagik,"",true,40.1835,44.5143,6,2,3,1.0,false,"",true,7,Strict,AMD,12,0,43,4.77,4.8,4.9,4.6,4.9,5.0,4.7,7303.0,2835092.0,55.5,21671.6,0.3,0.0,20.0,7767.4,0.0,0.0,124,0,241,365,2766.0,1074516.0,53.1,20609.4,0.6,0.0,30.7,11939.1,0.0,0.0,52,0,38,90
21486375,TRULY CENTRAL/2 BEDROOM - HEART OF YEREVAN - WIFI,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/c81a9703-f726-420e-ba9a-60203383a0be.jpg,19,156072820,Ashot,"",false,40.1827,44.5080,4,2,2,1.0,false,"",true,7,Moderate,AMD,45,0,21,4.38,4.6,4.7,4.2,4.4,5.0,4.5,3300.0,1280868.0,51.5,20122.9,0.2,0.2,9.0,3509.2,9.8,3789.6,64,27,301,365,0.0,0.0,50.2,19493.6,0.0,0.0,0.0,0.0,0.0,0.0,0,19,90,90
21610102,In the heart of Abovyan street,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/2905c82f-ddca-4b75-9097-1bdc645b4089.jpg,13,8677801,Ella,"",false,40.1832,44.5186,2,,2,1.0,false,"",false,25,Strict,AMD,10,0,16,5.0,4.9,5.0,4.9,5.0,5.0,5.0,4554.0,1766972.0,47.3,18483.1,0.2,0.3,12.5,4841.0,14.6,5663.4,90,53,275,365,1003.0,388576.0,48.0,18637.5,0.2,0.0,11.1,4317.5,0.0,0.0,20,0,70,90
21615485,Cozy apartment near Republic Square,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/48e07133-e804-4ccf-9930-4a284aa31c33.jpg,11,120835513,Tigran,88934684:David,false,40.1818,44.5087,5,2,2,1.0,false,"",true,7,Moderate,AMD,0,0,8,4.63,4.6,4.8,4.5,5.0,4.9,4.6,1586.0,615430.0,65.3,25502.4,0.1,0.1,4.3,1686.1,5.0,1953.7,24,50,341,365,1151.0,446723.0,67.5,26228.4,0.2,0.0,12.8,4963.6,0.0,0.0,17,0,73,90
21783839,Like Home Apartment,Entire home,entire_home,https://a0.muscache.com/im/pictures/5a7a4042-41cd-4de2-82e2-48d11ef9a7b2.jpg,13,158730258,Arevik,"",true,40.1812,44.5286,3,1,1,1.0,false,"",true,4,Moderate,AMD,0,0,10,4.7,4.7,5.0,4.7,5.0,4.8,4.7,1238.0,478674.0,32.5,12707.0,0.1,0.2,3.4,1311.4,5.3,2063.2,37,133,328,365,402.0,154344.0,33.1,12855.7,0.1,0.2,4.5,1714.9,6.6,2530.2,12,29,78,90
21844458,Deluxe apartment In the heart of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/c6242156-9d3c-4ee2-a7e0-34cd7011a6f1.jpg,37,157998701,Armine,"",true,40.1799,44.5206,4,1,2,1.0,false,"",false,3,Moderate,AMD,25,0,85,4.96,4.9,5.0,4.9,5.0,5.0,4.9,5851.0,2273077.0,48.1,18792.2,0.3,0.4,16.0,6227.6,18.5,7170.6,117,48,248,365,380.0,148616.0,51.0,19814.5,0.1,0.2,4.2,1651.3,7.9,3096.2,9,42,81,90
22038031,Beautiful Apt for rent in the heart of Yerevan!,Entire condo,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-22038031/original/c44371ba-75b0-4adb-9fa3-da12aaf01fdc.jpeg,17,160947492,Ruzanna,"",false,40.1906,44.5198,7,4,4,1.0,false,"",true,3,Strict,AMD,60,0,4,5.0,4.8,4.5,4.5,5.0,5.0,5.0,8506.0,3310260.0,80.9,31614.1,0.3,0.0,23.3,9069.2,0.0,0.0,109,0,256,365,1013.0,395900.0,92.6,35952.9,0.1,0.0,11.3,4398.9,0.0,0.0,13,0,77,90
22145774,Cozy apartment in city center. Cozy house in the center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/71a7a9a7-77f0-4887-ab04-b0b763a87142.jpg,13,24393627,Lilit,"",false,40.1782,44.5040,2,1,1,1.5,false,"",true,7,Moderate,AMD,0,0,65,4.64,4.8,4.9,4.7,4.8,4.8,4.7,4166.0,1633877.0,32.2,12575.6,0.4,0.4,11.4,4476.4,12.3,4805.5,132,25,233,365,1045.0,408087.0,32.3,12526.0,0.4,0.0,11.6,4534.3,0.0,0.0,33,0,57,90
22408742,Apartment 1,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/47a7c621-3694-4d69-bb72-285ef7894e26.jpg,10,162682492,Arsen,"",false,40.2024,44.5032,2,,1,1.0,false,"",false,3,Strict,AMD,0,0,36,4.78,4.9,4.9,4.8,4.9,4.7,4.8,407.0,156264.0,32.7,12764.2,0.0,0.1,1.1,428.1,3.7,1433.6,12,256,353,365,407.0,156264.0,33.8,13123.2,0.1,0.0,4.5,1736.3,0.0,0.0,12,0,78,90
22439676,Emma's place,Entire guesthouse,entire_home,https://a0.muscache.com/im/pictures/6eef1b8a-e518-45a5-ae23-b5235808101f.jpg,13,160175856,Emma,"",false,40.2155,44.5358,2,1,2,1.0,false,"",false,3,Moderate,AMD,11,0,86,4.84,4.8,4.9,4.8,4.8,4.6,4.8,1404.0,544955.0,22.9,8955.0,0.2,0.2,3.8,1493.0,5.0,1953.2,64,86,301,365,0.0,0.0,22.8,8870.4,0.0,0.0,0.0,0.0,0.0,0.0,0,77,90,90
22447286,"LUXURY APARTMENT \"CLAUDE MONET\" IN THE CENTER OF YEREVAN!",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/21022628-c9ac-4176-a5ce-09d8557850f9.jpg,74,18370696,Arman,"102952329:Margarita,150233785:Anait,149522295:Геворг",true,40.1777,44.5267,4,1,2,1.0,false,"",false,4,Strict,AMD,34,0,51,4.86,5.0,5.0,5.0,5.0,4.9,4.9,1932.0,762575.0,35.9,14019.4,0.2,0.8,5.3,2089.2,25.4,10033.9,58,289,307,365,0.0,0.0,39.8,15456.4,0.0,0.0,0.0,0.0,0.0,0.0,0,90,90,90
22576174,Cozy studio apartment in the city center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-22576174/original/d9700f9d-766e-4cb9-8814-80b25a9c6138.jpeg,12,53130628,Arusyak,"",false,40.1727,44.5035,4,1,1,1.0,false,"",true,6,Firm,AMD,23,0,32,4.66,4.8,4.8,4.6,5.0,4.7,4.7,1735.0,674944.0,32.6,12745.1,0.1,0.2,4.8,1849.2,7.8,3026.7,51,142,314,365,771.0,298848.0,35.0,13591.3,0.2,0.0,8.6,3320.5,0.0,0.0,22,0,68,90
22641291,3 Bedroom Apartment on Mher Mkrtchyan street,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-22641291/original/94fe44c9-a125-44d3-a99c-be5a8c60f625.jpeg,19,61222356,Hyur Service,"",true,40.1741,44.5118,7,3,5,1.5,false,"",true,2,Moderate,AMD,0,0,33,4.91,4.9,4.9,4.9,5.0,4.9,4.8,26675.0,1.0400569E7,134.2,52391.4,0.5,0.6,73.1,28494.7,83.4,32501.8,190,45,175,365,9931.0,3852817.0,138.9,53886.7,0.8,0.0,110.3,42809.1,0.0,0.0,71,0,19,90
22659499,1 Bedroom Apartment in Alley Residence,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-22659499/original/c46cf2ad-6c1e-4487-ab8d-52656ffc5c06.jpeg,12,61222356,Hyur Service,"",true,40.1814,44.5114,3,1,3,1.0,false,"",true,2,Moderate,AMD,0,0,8,4.63,4.9,4.5,5.0,4.5,5.0,4.5,4192.0,1623938.0,78.8,30757.2,0.1,0.2,11.5,4449.1,13.7,5289.7,47,58,318,365,779.0,299086.0,76.7,29773.2,0.1,0.0,8.7,3323.2,0.0,0.0,10,0,80,90
22659803,2 Bedroom Apartment in Alley Residence,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-22659803/original/e3273a21-df23-40a0-9ec6-48e02fc1cfaa.jpeg,17,61222356,Hyur Service,"",true,40.1815,44.5114,5,2,4,1.0,false,"",true,2,Moderate,AMD,0,0,13,5.0,5.0,4.9,5.0,5.0,4.9,5.0,12159.0,4733323.0,115.1,44940.5,0.3,0.4,33.3,12968.0,42.8,16666.6,101,81,264,365,1194.0,461228.0,124.8,48453.7,0.1,0.3,13.3,5124.8,30.6,11826.4,10,51,80,90
22843554,Studio-Apartment on Zakyan street.,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/748e105a-441c-4a3a-b94a-ea852f71b860.jpg,32,115807404,Evelyn,142443932:Diana,true,40.1761,44.5053,2,1,1,1.0,false,"",true,2,Moderate,AMD,8,0,99,4.87,4.9,4.9,4.9,5.0,5.0,4.9,13310.0,5200968.0,43.7,17061.8,0.8,0.9,36.5,14249.2,37.2,14527.8,305,7,60,365,3155.0,1225111.0,45.5,17687.4,0.8,0.8,35.1,13612.3,38.0,14760.4,69,7,21,90
22896767,Maria's Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/fc0fabfd-5492-40ff-ace2-95db0c4ff8fe.jpg,14,169471005,Anna,"",true,40.1792,44.5208,2,1,1,1.0,false,"",false,3,Moderate,AMD,10,0,144,4.97,5.0,5.0,5.0,5.0,5.0,5.0,7954.0,3094533.0,40.5,15807.2,0.5,0.6,21.8,8478.2,25.2,9792.8,192,49,173,365,1849.0,717433.0,40.5,15723.8,0.5,0.0,20.5,7971.5,0.0,0.0,45,0,45,90
23059976,Cozy Apartment in the City Center/Self check in,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d1d44137-c287-4d55-85ac-1fc83b8d7bed.jpg,49,37792194,Armine,"",true,40.1825,44.5270,4,1,2,1.0,false,"",false,1,Strict,AMD,20,0,180,4.94,5.0,5.0,4.9,5.0,4.9,4.9,1193.0,464125.0,41.9,16379.8,0.1,0.0,3.3,1271.6,0.0,0.0,28,0,337,365,518.0,198876.0,42.9,16648.9,0.1,0.0,5.8,2209.7,0.0,0.0,12,0,78,90
23094586,Near Opera,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/dcaea27b-a541-49b2-90db-86c4fb480846.jpg,33,40833948,Elena,"",true,40.1861,44.5112,4,,2,1.0,false,"",false,5,Strict,AMD,10,0,5,5.0,5.0,4.6,5.0,5.0,5.0,4.8,655.0,251483.0,52.0,20305.7,0.0,0.0,1.8,689.0,2.1,824.5,12,60,353,365,655.0,251483.0,52.4,20343.4,0.1,0.0,7.3,2794.3,0.0,0.0,12,0,78,90
23098927,Comfortable and  Big House with 5 rooms,Entire home,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjMwOTg5Mjc=/original/6ba6e896-9f38-44d9-be19-b66753e4c81a.png,25,171582891,Ani,"",false,40.1878,44.5496,8,3,4,1.0,false,"",false,5,Moderate,AMD,0,0,12,4.83,4.8,4.9,4.8,4.8,3.9,4.6,937.0,363538.0,63.8,24916.6,0.0,0.0,2.6,996.0,0.0,0.0,16,0,349,365,794.0,307013.0,59.2,23007.1,0.2,0.0,8.8,3411.3,0.0,0.0,14,0,76,90
23243370,Industrial loft in the centre of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/ml/photo_enhancement/pictures/ac5cce9d-836d-4167-a709-3763cc7c9778.jpg,9,48699771,Arpine,"",true,40.1671,44.5126,2,,2,1.0,false,"",,2,Firm,AMD,0,0,84,4.68,4.8,4.9,4.5,4.9,4.8,4.7,6727.0,2624121.0,39.4,15397.7,0.5,0.5,18.4,7189.4,19.8,7718.0,166,25,199,365,1147.0,447074.0,31.6,12283.6,0.4,0.6,12.7,4967.5,17.6,6878.1,36,25,54,90
23260388,House in the center of the city,Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/9d88e1c9-7d2f-49a4-af2f-6d2df94d077c.jpg,10,83013217,Эля,"",false,40.1744,44.5259,9,4,4,2.5,false,"",false,10,Flexible,AMD,0,20,5,5.0,5.0,4.8,5.0,5.0,4.8,4.6,7128.0,2771142.0,177.6,69402.4,0.1,0.0,19.5,7592.2,0.0,0.0,39,0,326,365,1300.0,499120.0,129.8,50420.3,0.1,0.0,14.4,5545.8,0.0,0.0,10,0,80,90
23279653,Studio Apartment in the Heart of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/7f5cf0d1-4409-4fd4-8dea-3bbc7b135f39.jpg,11,173312007,Karen,"",true,40.1789,44.5092,2,,1,1.0,false,"",true,3,Flexible,AMD,14,0,115,4.91,5.0,5.0,4.9,5.0,5.0,4.9,6342.0,2462891.0,33.4,13048.8,0.5,0.6,17.4,6747.6,21.5,8348.8,178,70,187,365,1369.0,530099.0,28.6,11117.0,0.5,0.6,15.2,5890.0,16.7,6464.6,48,8,42,90
23373470,#SARYAN#WINE STREET#OLD CENTRE,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/miso/Hosting-23373470/original/4350f8bb-ca72-4d31-aa8f-a1ff3f3b0bd7.jpeg,20,94208898,Anna,"",false,40.1830,44.5061,2,1,2,1.0,false,"",false,3,Moderate,AMD,10,0,21,4.71,4.9,4.9,4.4,4.9,4.9,4.7,416.0,160431.0,31.0,12108.8,0.0,0.1,1.1,439.5,1.6,598.6,14,97,351,365,353.0,135528.0,28.7,11129.6,0.1,0.0,3.9,1505.9,0.0,0.0,12,0,78,90
23476863,Modern & Stylish Flat in Yerevan Small City Center,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a5f16cff-97ff-44a9-8b33-07e5076eab0f.jpg,24,100107133,Anush,"",true,40.1872,44.5202,2,1,2,1.0,false,"",false,3,Moderate,AMD,15,0,90,4.96,5.0,5.0,5.0,5.0,5.0,5.0,10933.0,4269949.0,49.0,19147.3,0.6,0.8,30.0,11698.5,37.2,14523.6,222,71,143,365,1831.0,714337.0,51.9,20154.2,0.4,0.5,20.3,7937.1,28.6,11161.5,35,26,55,90
23537085,"Cozy apartment in downtown, next to Saryan st.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-23537085/original/85824782-9dcd-4c86-9906-c5b0e7c479d3.jpeg,37,175838249,Gevorg,"",false,40.1881,44.5103,4,2,9,1.0,false,"",true,3,Moderate,AMD,25,0,113,4.7,4.7,4.8,4.6,4.8,4.8,4.7,881.0,341057.0,48.2,18822.6,0.0,0.0,2.4,934.4,2.5,974.4,15,15,350,365,326.0,125750.0,51.1,19814.2,0.1,0.1,3.6,1397.2,4.3,1676.7,6,15,84,90
23552690,Yerevan Station  Apartment,Entire serviced apartment,entire_home,https://a0.muscache.com/im/pictures/7d7194fb-2628-4dec-bb03-6bf98504c611.jpg,23,149720018,Ваграм,"",false,40.1547,44.5093,3,1,1,1.0,false,"",,1,Firm,AMD,4,,74,4.85,4.8,4.9,4.8,4.9,4.8,4.7,908.0,352076.0,27.2,10641.9,0.1,0.0,2.5,964.6,0.0,0.0,34,0,331,365,0.0,0.0,27.8,10791.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,90,90
23692292,Republic Square Apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5df46a20-2275-4deb-b70e-aea53d8b0cd9.jpg,13,85099194,Arevhat,"",false,-32.8225,17.2628,3,2,2,1.0,false,"",false,10,Strict,AMD,0,0,1,,,,,,,,876.0,337682.0,45.2,17676.9,0.1,0.0,2.4,925.2,0.0,0.0,20,0,345,365,547.0,210012.0,45.3,17586.1,0.1,0.0,6.1,2333.5,0.0,0.0,12,0,78,90
23723411,1-bedroom apartment in the very center of the city,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/fed95959-ddfb-4db8-8357-311f46977bf7.jpg,13,12106636,Astrina,"",true,40.1865,44.5132,2,1,2,1.5,false,"",false,6,Moderate,AMD,10,0,34,4.47,4.5,4.9,4.5,4.8,5.0,4.4,6243.0,2436953.0,31.0,12118.0,0.6,0.7,17.1,6676.6,21.8,8491.1,205,78,160,365,1631.0,636455.0,34.2,13264.7,0.5,0.6,18.1,7071.7,21.5,8374.4,48,14,42,90
23747247,RENT CUTE APARTMENT IN THE CENTER,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/db9df433-aec2-4db1-bdde-55e4bc05248a.jpg,38,144066331,Lilit,"",false,40.1809,44.5070,6,2,6,0.0,false,"",true,1,Moderate,AMD,0,10,9,4.89,4.6,5.0,5.0,5.0,5.0,4.8,832.0,319440.0,66.9,26147.2,0.0,0.0,2.3,875.2,2.8,1086.5,12,71,353,365,832.0,319440.0,68.4,26583.4,0.1,0.0,9.2,3549.3,0.0,0.0,12,0,78,90
23759376,Umba Apartment N1 - 2 bedrooms,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/d2b18267-d217-4136-a727-a85dff4273dd.jpg,22,35269734,Hakob,"",true,40.1765,44.5154,5,2,4,1.0,false,"",true,2,Flexible,AMD,0,0,25,4.92,4.9,5.0,5.0,5.0,4.9,4.8,9742.0,3804082.0,56.1,21866.5,0.5,0.0,26.7,10422.1,0.0,0.0,179,0,186,365,2111.0,818660.0,66.8,25933.4,0.4,0.0,23.5,9096.2,0.0,0.0,32,0,58,90
23831785,"APARTMENT \"TIFFANY\" ON SARYAN!",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/6ced7a69-2021-4abb-848c-19c78bf06972.jpg,51,18370696,Arman,"150233785:Anait,149522295:Геворг",true,40.1852,44.5066,2,,1,1.0,false,"",false,4,Strict,AMD,34,0,92,4.95,5.0,5.0,5.0,4.9,5.0,4.9,6770.0,2632804.0,31.2,12183.2,0.6,0.7,18.5,7213.2,21.6,8411.5,215,52,150,365,2276.0,882745.0,32.2,12486.3,0.8,0.0,25.3,9808.3,0.0,0.0,71,0,19,90
23833791,Modern 2 bedroom apartment,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6MjM4MzM3OTE%3D/original/653b6323-73fd-4906-a36f-b4cb6fc4f0a8.jpeg,33,176494866,Shavarsh,"",true,40.1842,44.5125,4,2,4,2.0,false,"",false,2,Moderate,AMD,20,0,22,4.95,4.9,5.0,4.9,5.0,5.0,4.9,13874.0,5400514.0,83.1,32450.7,0.4,0.0,38.0,14795.9,0.0,0.0,164,0,201,365,4497.0,1743370.0,84.8,32896.1,0.6,0.0,50.0,19370.8,0.0,0.0,55,0,35,90
23854857,Gallery Apartment #A,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/3adb5873-f8ae-42cb-9184-2ee55f73a66f.jpg,19,179180089,Lusine,"98060539:Levon,204216490:Tatev",false,40.1852,44.5196,4,1,1,1.0,false,"",true,2,Moderate,AMD,0,0,37,4.92,5.0,5.0,5.0,5.0,5.0,4.8,573.0,219996.0,45.4,17737.0,0.0,0.0,1.6,602.7,0.0,0.0,12,0,353,365,573.0,219996.0,46.6,18110.2,0.1,0.0,6.4,2444.4,0.0,0.0,12,0,78,90
23855047,Gallery Apartment #1,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/a3c07c22-a9c4-404e-9f66-47ef21ba27b5.jpg,23,179180089,Lusine,"98060539:Levon,204216490:Tatev",false,40.1864,44.5202,4,1,1,1.0,false,"",true,1,Moderate,AMD,0,0,36,4.92,4.9,4.9,4.9,5.0,4.9,4.8,597.0,229212.0,47.6,18612.6,0.0,0.0,1.6,628.0,0.0,0.0,12,0,353,365,597.0,229212.0,49.4,19203.7,0.1,0.0,6.6,2546.8,0.0,0.0,12,0,78,90
23913254,Peaceful Oasis in the Center of Yerevan,Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/5556b581-ee89-4ad0-aeb9-f2733b50f530.jpg,20,179737901,Marianna,"",true,40.1934,44.5030,4,1,1,1.0,false,"",true,4,Moderate,AMD,0,0,162,4.96,4.9,5.0,4.9,5.0,4.8,4.9,8469.0,3306483.0,31.7,12376.2,0.7,0.0,23.2,9058.9,0.0,0.0,267,0,98,365,1863.0,722497.0,32.8,12751.6,0.6,0.0,20.7,8027.7,0.0,0.0,57,0,33,90
