price,condition,district,max_floor,street,num_rooms,region,area,num_bathrooms,building_type,floor,ceiling_height
38000.0,good,Nor Norq,9,S. Qocharyan St,3,Yerevan,80.0,1,panel,9,2.8
110000.0,newly repaired,Davtashen,9,Davtashen 4 district,5,Yerevan,137.0,1,panel,2,2.8
102000.0,newly repaired,Arabkir,5,Mamikoniants St,2,Yerevan,75.0,1,other,3,2.8
50000.0,good,Center,16,M.Khorenatsi St,3,Yerevan,85.0,1,panel,16,2.8
79000.0,good,Arabkir,5,Sundukyan St,3,Yerevan,89.0,1,stone,3,2.8
60000.0,newly repaired,Arabkir,16,A. Avetisyan St,3,Yerevan,97.0,1,panel,15,2.8
43000.0,newly repaired,Malatia-Sebastia,9,Z.Andranik St,2,Yerevan,68.0,1,panel,7,2.8
34000.0,newly repaired,Malatia-Sebastia,9,Oganov St,2,Yerevan,66.0,1,panel,6,2.8
41000.0,good,Center,10,Kajaznuni St,1,Yerevan,42.0,1,panel,7,2.8
132000.0,newly repaired,Arabkir,5,A. Khachatrian St,3,Yerevan,127.0,1,stone,2,2.8
56600.0,zero condition,Qanaqer-Zeytun,14,Sevak St,2,Yerevan,73.0,1,monolit,4,3.2
66000.0,zero condition,Qanaqer-Zeytun,14,Sevak St,2,Yerevan,85.0,1,monolit,5,3.2
95000.0,good,Center,15,D. Demirchyan St,2,Yerevan,85.0,1,panel,14,2.8
70000.0,good,Center,5,Paronyan St,3,Yerevan,82.0,1,stone,3,3.2
200000.0,newly repaired,Center,7,Mher Mkrtchyan St,3,Yerevan,110.0,2,monolit,6,3.0
76000.0,newly repaired,Center,16,E. Qochar St,2,Yerevan,80.0,1,panel,8,2.8
40000.0,newly repaired,Erebuni,5,Avanesov St,3,Yerevan,75.0,1,stone,3,2.8
47000.0,newly repaired,Qanaqer-Zeytun,9,M. Melikyan St,3,Yerevan,92.0,1,panel,1,2.8
91000.0,good,Center,11,Amiryan St,2,Yerevan,69.0,1,panel,4,2.8
37000.0,zero condition,Qanaqer-Zeytun,5,K. Ulnetsi St,2,Yerevan,70.0,2,stone,5,2.8
320000.0,newly repaired,Center,5,Tamanyan St,3,Yerevan,112.0,2,stone,3,3.2
60000.0,zero condition,Arabkir,9,Adonts St,2,Yerevan,80.0,1,monolit,5,3.0
105000.0,newly repaired,Center,6,Moskovyan St,3,Yerevan,96.0,1,stone,5,3.2
50000.0,good,Davtashen,9,Davtashen 4 district,3,Yerevan,82.0,1,panel,6,2.8
75000.0,zero condition,Center,5,Charents St,3,Yerevan,87.0,2,stone,2,3.0
57000.0,newly repaired,Davtashen,10,Davtashen 1 district,3,Yerevan,96.0,1,panel,8,2.8
55000.0,zero condition,Nor Norq,16,Lvovyan St,3,Yerevan,75.0,1,monolit,8,2.8
300000.0,newly repaired,Center,12,Aram St,4,Yerevan,125.0,2,monolit,4,3.0
150000.0,newly repaired,Arabkir,14,Mamikoniants St,4,Yerevan,144.0,3,monolit,13,3.0
38000.0,good,Malatia-Sebastia,9,Raffi St,4,Yerevan,89.0,1,panel,8,2.8
64000.0,newly repaired,Arabkir,12,Mamikoniants St,2,Yerevan,57.0,1,monolit,3,2.8
155000.0,good,Center,6,Abovyan St,3,Yerevan,90.0,2,stone,6,3.2
63000.0,newly repaired,Arabkir,10,Hambardzumyan St,2,Yerevan,67.0,1,panel,8,2.8
49000.0,good,Arabkir,6,Kievyan St,3,Yerevan,78.0,1,stone,6,3.0
95000.0,newly repaired,Arabkir,14,Vratsakan St,3,Yerevan,80.0,1,other,3,2.8
41000.0,zero condition,Arabkir,4,Kievyan St,1,Yerevan,40.0,1,stone,3,2.8
160000.0,newly repaired,Center,10,Aghayan St,4,Yerevan,110.0,2,other,4,2.8
98000.0,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,86.0,1,stone,4,2.8
57000.0,zero condition,Arabkir,5,Aghbyur Serob St,3,Yerevan,82.0,1,stone,1,2.8
53000.0,good,Arabkir,5,V.Papazyan St,2,Yerevan,58.0,1,stone,3,2.8
62000.0,newly repaired,Arabkir,5,Gyulbenkyan St,2,Yerevan,57.0,1,stone,3,2.8
48000.0,good,Nor Norq,5,Mikoyan St,3,Yerevan,78.0,2,stone,3,2.8
44000.0,good,Center,9,Kajaznuni St,2,Yerevan,70.0,1,panel,9,2.8
105000.0,newly repaired,Center,10,Mashtots Ave,3,Yerevan,90.0,1,panel,2,2.8
115000.0,newly repaired,Davtashen,9,Davtashen 1 district,3,Yerevan,79.0,1,panel,1,2.8
58000.0,good,Arabkir,14,Hakobyan St,3,Yerevan,84.0,1,panel,13,2.8
88000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,1,monolit,2,3.0
42000.0,good,Malatia-Sebastia,9,Malatia St,3,Yerevan,72.0,1,panel,9,2.8
31000.0,good,Qanaqer-Zeytun,9,Tbilisian hightway (Qanaqer-Zeytun),3,Yerevan,85.0,1,panel,6,2.8
39000.0,good,Qanaqer-Zeytun,5,A. Tigranyan St,2,Yerevan,49.0,1,other,5,3.0
42000.0,good,Arabkir,11,V.Vagharshyan St,2,Yerevan,67.0,1,panel,7,2.8
135000.0,good,Center,16,Tsitsernakaberd Highway,3,Yerevan,100.0,1,monolit,7,2.8
36000.0,good,Arabkir,10,Sundukyan St,1,Yerevan,42.0,1,panel,4,2.8
120000.0,newly repaired,Center,12,Mashtots Ave,3,Yerevan,80.0,1,other,9,3.0
82000.0,zero condition,Center,5,Paronyan St,1,Yerevan,96.0,1,stone,4,3.2
80000.0,newly repaired,Center,13,E. Qochar St,3,Yerevan,90.0,1,monolit,3,2.8
65000.0,newly repaired,Center,12,Mashtots Ave,2,Yerevan,47.0,1,panel,3,2.8
58000.0,good,Arabkir,5,Hr.Kochar St,2,Yerevan,60.0,1,stone,5,2.8
95000.0,newly repaired,Center,4,Mashtots Ave,1,Yerevan,76.0,1,stone,2,2.8
60000.0,newly repaired,Arabkir,9,Komitas Ave,3,Yerevan,70.0,1,panel,2,2.8
67000.0,good,Malatia-Sebastia,9,Gusan Sheram St,4,Yerevan,92.0,1,panel,5,3.2
57000.0,good,Arabkir,9,A. Khachatrian St,3,Yerevan,82.0,1,panel,5,2.8
32000.0,good,Qanaqer-Zeytun,5,Rubinyants St,2,Yerevan,55.0,1,panel,4,2.8
62000.0,newly repaired,Avan,9,Tumanyan district,3,Yerevan,68.0,1,panel,8,2.8
31500.0,good,Center,10,M.Khorenatsi St,1,Yerevan,40.0,1,panel,10,2.8
155000.0,newly repaired,Center,5,Sayat Nova Ave,3,Yerevan,109.0,1,stone,3,3.0
200000.0,newly repaired,Center,13,Mashtots Ave,3,Yerevan,86.0,1,monolit,9,3.0
96000.0,newly repaired,Davtashen,11,Davtashen 4 district,3,Yerevan,107.0,1,monolit,4,3.0
95000.0,newly repaired,Avan,14,Tsarav Aghbyur St,4,Yerevan,125.0,2,monolit,10,3.0
64000.0,newly repaired,Center,9,Bryusov St,2,Yerevan,55.0,1,panel,2,2.8
60000.0,good,Center,16,E. Qochar St,3,Yerevan,90.0,1,panel,9,2.8
29000.0,good,Nor Norq,2,Jrvej district,3,Yerevan,60.0,1,stone,1,3.0
50000.0,newly repaired,Shengavit,4,Tadevosyan St,4,Yerevan,97.0,1,stone,2,2.6
130000.0,newly repaired,Center,4,Charents St,4,Yerevan,123.0,1,stone,4,3.2
55000.0,good,Arabkir,14,Hovsep Emin St,4,Yerevan,105.0,2,panel,10,2.8
48000.0,newly repaired,Avan,9,Quchak district,4,Yerevan,90.0,1,panel,9,3.2
135000.0,zero condition,Arabkir,17,Baghramyan av(Arabkir),3,Yerevan,116.0,1,monolit,16,2.8
225000.0,newly repaired,Center,15,Aram St,3,Yerevan,117.0,1,other,3,3.0
130000.0,good,Center,5,Vardanants St,3,Yerevan,138.0,1,stone,1,3.0
60000.0,good,Center,12,E. Qochar St,3,Yerevan,100.0,1,panel,12,2.8
65000.0,good,Arabkir,5,V.Papazyan St,3,Yerevan,91.0,3,stone,5,2.8
81000.0,zero condition,Davtashen,14,Mikoyan St,3,Yerevan,115.0,1,other,7,3.0
45000.0,good,Center,4,Tigran Mets Ave,1,Yerevan,52.0,1,other,1,2.8
130000.0,newly repaired,Center,4,Sayat Nova Ave,3,Yerevan,96.0,1,stone,3,3.2
75000.0,newly repaired,Qanaqer-Zeytun,9,Nazaret Surenyan St,2,Yerevan,68.0,1,panel,8,2.8
37900.0,good,Arabkir,9,Komitas Ave,1,Yerevan,48.0,1,panel,3,2.8
41000.0,good,Qanaqer-Zeytun,9,M. Meliqyan St,3,Yerevan,92.0,1,panel,1,2.8
59000.0,newly repaired,Arabkir,3,Adonts St,3,Yerevan,67.0,1,stone,3,3.2
60000.0,newly repaired,Arabkir,5,Orbeli Yeghbayrner   St,3,Yerevan,80.0,1,stone,5,2.8
125000.0,newly repaired,Center,5,Isahakyan St,3,Yerevan,80.0,1,stone,3,2.8
61000.0,newly repaired,Center,14,Argishti St,2,Yerevan,55.0,1,monolit,13,3.0
110000.0,newly repaired,Arabkir,13,Mamikoniants St,3,Yerevan,95.0,1,monolit,3,3.0
123000.0,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,82.0,1,stone,3,3.0
110000.0,newly repaired,Davtashen,15,Mikoyan St,4,Yerevan,114.0,2,monolit,9,3.2
140000.0,newly repaired,Center,4,Nalbandyan St,4,Yerevan,114.0,1,stone,3,3.0
73000.0,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,68.0,1,monolit,12,3.0
105000.0,newly repaired,Arabkir,6,Kievyan St,3,Yerevan,78.0,2,stone,3,2.8
73000.0,good,Center,5,Sarmen St,2,Yerevan,67.0,1,stone,4,2.8
74000.0,good,Center,9,Tigran Mets Ave,3,Yerevan,72.0,1,other,8,2.8
93000.0,newly repaired,Arabkir,11,Hr.Kochar St,3,Yerevan,83.0,1,monolit,10,3.0
133000.0,newly repaired,Center,10,Vardanants St,3,Yerevan,101.0,1,other,1,2.8
105000.0,good,Center,4,Moskovyan St,2,Yerevan,62.0,1,stone,3,2.8
130000.0,good,Center,5,Bayron St,2,Yerevan,80.0,1,stone,2,3.2
48000.0,newly repaired,Davtashen,9,Davtashen 4 district,3,Yerevan,100.0,1,monolit,6,2.8
35000.0,newly repaired,Achapnyak,5,Margaryan  2 alley,1,Yerevan,45.0,1,stone,2,2.8
140000.0,newly repaired,Arabkir,16,N. Zaryan St,3,Yerevan,104.0,2,monolit,7,3.2
33000.0,good,Nor Norq,5,Nansen St,3,Yerevan,57.0,1,stone,1,2.8
37000.0,good,Nor Norq,16,Galshoyan St,3,Yerevan,86.0,1,panel,10,2.8
55000.0,good,Malatia-Sebastia,9,Raffi St,3,Yerevan,80.0,1,panel,9,2.8
351000.0,newly repaired,Center,23,Vardanants St,3,Yerevan,135.0,1,other,16,2.8
48000.0,newly repaired,Center,16,M.Khorenatsi St,2,Yerevan,65.0,1,panel,5,2.8
130000.0,newly repaired,Center,15,Aram St,2,Yerevan,60.0,1,monolit,12,2.8
75000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,110.0,2,monolit,4,3.0
260000.0,newly repaired,Center,12,Amiryan St,3,Yerevan,120.0,1,monolit,7,2.8
60000.0,good,Avan,9,Avan-Arinj 1 micro,4,Yerevan,107.0,1,panel,4,2.8
115000.0,good,Center,4,Amiryan St,4,Yerevan,88.0,1,stone,4,3.2
60000.0,newly repaired,Achapnyak,4,Leningradyan St,3,Yerevan,78.0,1,stone,2,2.8
65000.0,newly repaired,Arabkir,4,Mamikoniants St,3,Yerevan,95.0,1,stone,1,3.2
63000.0,newly repaired,Center,8,Moskovyan St,1,Yerevan,42.0,1,monolit,2,2.8
340000.0,newly repaired,Center,13,Pushkin St,4,Yerevan,121.0,2,monolit,5,3.0
70000.0,newly repaired,Erebuni,6,Erebuni St,3,Yerevan,82.0,1,stone,5,2.8
35000.0,good,Center,10,Kajaznuni St,1,Yerevan,38.0,1,panel,10,2.8
35000.0,zero condition,Shengavit,5,Arshakunyats Ave,2,Yerevan,57.0,1,stone,1,2.8
72000.0,good,Arabkir,5,Sundukyan St,4,Yerevan,92.0,1,stone,5,2.8
37000.0,newly repaired,Achapnyak,5,Halabyan St,2,Yerevan,40.0,1,stone,4,3.8
38000.0,newly repaired,Nor Norq,5,Galshoyan St,3,Yerevan,74.0,1,stone,2,2.8
70000.0,newly repaired,Arabkir,5,Baghramyan av(Arabkir),2,Yerevan,65.0,1,stone,2,3.0
75000.0,newly repaired,Center,10,Zavaryan St,2,Yerevan,70.0,1,panel,5,2.8
49000.0,newly repaired,Qanaqer-Zeytun,9,Gogol St,3,Yerevan,78.0,1,panel,9,2.8
50000.0,good,Arabkir,5,Aghbyur Serob St,2,Yerevan,68.0,1,stone,2,2.8
100000.0,newly repaired,Arabkir,4,Shirvanzade St,3,Yerevan,108.0,1,stone,2,2.8
105000.0,newly repaired,Arabkir,5,V.Papazyan St,3,Yerevan,92.0,2,other,2,2.8
70000.0,zero condition,Arabkir,9,Komitas Ave,3,Yerevan,81.0,1,panel,8,2.8
49000.0,good,Achapnyak,9,Arakelian St,2,Yerevan,66.0,1,panel,3,2.8
130000.0,good,Center,4,Sayat Nova Ave,3,Yerevan,96.0,1,stone,3,3.2
170000.0,newly repaired,Arabkir,13,Komitas Ave,4,Yerevan,132.0,2,monolit,13,3.0
115000.0,newly repaired,Center,12,Nalbandyan St,3,Yerevan,82.0,2,panel,3,2.8
70000.0,zero condition,Avan,14,Tsarav Aghbyur St,3,Yerevan,109.0,2,monolit,7,3.0
53000.0,newly repaired,Arabkir,12,Hr.Kochar St,3,Yerevan,65.0,1,panel,7,3.0
25000.0,newly repaired,Nor Norq,5,Moldovakan St,1,Yerevan,33.0,1,panel,2,2.8
32000.0,newly repaired,Achapnyak,16,16 District 1 chain,3,Yerevan,81.0,1,panel,7,2.8
120000.0,zero condition,Center,10,Amiryan St,3,Yerevan,122.0,2,monolit,9,3.0
212000.0,zero condition,Center,15,Abovyan St,2,Yerevan,106.0,1,monolit,3,2.8
35500.0,good,Arabkir,9,N. Zaryan St,1,Yerevan,48.0,1,panel,2,2.8
35000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,46.0,1,panel,9,2.8
87000.0,newly repaired,Qanaqer-Zeytun,5,Sevak St,3,Yerevan,92.0,1,monolit,4,3.0
33000.0,newly repaired,Avan,9,Arinj,1,Yerevan,50.0,1,panel,1,2.8
93000.0,newly repaired,Arabkir,11,Hr.Kochar St,3,Yerevan,83.0,1,monolit,6,3.0
140000.0,newly repaired,Arabkir,5,Mamikoniants St,3,Yerevan,140.0,2,stone,1,3.0
65000.0,good,Center,14,Argishti St,2,Yerevan,53.0,1,monolit,13,2.8
300000.0,newly repaired,Center,16,Aram St,4,Yerevan,136.0,2,monolit,7,3.0
36000.0,newly repaired,Achapnyak,4,Halabyan St,2,Yerevan,60.0,1,stone,4,2.8
35000.0,newly repaired,Avan,9,Isahakyan district,2,Yerevan,60.0,1,panel,3,2.8
120000.0,newly repaired,Center,5,Abovyan St,3,Yerevan,65.0,1,monolit,4,3.0
140000.0,newly repaired,Center,10,Pushkin St,3,Yerevan,91.0,1,other,8,2.8
72000.0,zero condition,Arabkir,19,Mamikoniants St,3,Yerevan,96.0,2,monolit,16,3.0
75000.0,newly repaired,Arabkir,12,Komitas Ave,3,Yerevan,78.0,1,panel,2,2.8
55000.0,good,Nor Norq,5,Nansen St,3,Yerevan,81.0,1,stone,3,2.8
37000.0,newly repaired,Arabkir,5,Komitas Ave,1,Yerevan,35.0,1,stone,4,3.0
120000.0,newly repaired,Center,10,Tumanyan St,2,Yerevan,63.0,1,panel,5,2.8
185000.0,zero condition,Center,12,Tumanyan St,4,Yerevan,132.0,2,monolit,9,3.2
50000.0,newly repaired,Arabkir,5,Gyulbenkyan St,2,Yerevan,62.0,2,stone,3,2.8
98000.0,zero condition,Center,14,Tsitsernakaberd Highway,3,Yerevan,116.0,2,monolit,10,3.2
59000.0,good,Arabkir,5,Hr.Kochar St,3,Yerevan,56.0,1,stone,4,2.8
85000.0,newly repaired,Arabkir,14,Hambardzumyan St,2,Yerevan,109.0,1,monolit,2,3.0
53000.0,newly repaired,Arabkir,19,Mamikoniants St,2,Yerevan,53.0,1,monolit,16,3.0
140000.0,newly repaired,Center,7,M.Khorenatsi St,3,Yerevan,97.0,2,monolit,5,3.0
35000.0,good,Center,9,M.Khorenatsi St,1,Yerevan,42.0,1,other,9,2.8
87500.0,newly repaired,Davtashen,15,Davtashen 4 district,2,Yerevan,72.0,1,monolit,5,2.8
65000.0,good,Davtashen,9,Davtashen 1 district,3,Yerevan,80.0,1,panel,5,2.8
48000.0,newly repaired,Erebuni,14,Artsakh ave,3,Yerevan,79.0,1,panel,12,2.8
49000.0,good,Davtashen,9,Davtashen 2 district,3,Yerevan,73.0,1,panel,7,2.8
192000.0,newly repaired,Center,17,Sayat Nova Ave,4,Yerevan,120.0,2,monolit,16,3.2
38000.0,newly repaired,Achapnyak,16,16 District,3,Yerevan,79.0,1,panel,14,2.8
88000.0,good,Center,5,D. Demirchyan St,3,Yerevan,90.0,2,stone,2,3.0
53000.0,newly repaired,Avan,9,Avan-Arinj 1 micro,3,Yerevan,63.0,1,panel,9,2.8
115000.0,newly repaired,Davtashen,14,Mikoyan St,4,Yerevan,115.0,2,monolit,2,3.0
60000.0,newly repaired,Avan,16,Tsarav Aghbyur St,2,Yerevan,85.0,1,panel,8,2.8
90000.0,good,Arabkir,9,Hambardzumyan St,3,Yerevan,89.0,1,panel,5,2.8
127000.0,newly repaired,Center,4,Charents St,4,Yerevan,123.0,2,stone,4,3.0
45000.0,good,Shengavit,9,Bagratuniats Ave,3,Yerevan,63.0,1,panel,3,2.8
33000.0,good,Erebuni,9,Khaghagh Don St,4,Yerevan,90.0,1,other,7,2.8
95000.0,good,Arabkir,5,Vratsakan St,3,Yerevan,115.0,1,stone,4,2.8
67000.0,good,Nor Norq,16,Mar alley,3,Yerevan,72.0,1,panel,15,2.8
73000.0,newly repaired,Arabkir,13,Komitas Ave,3,Yerevan,68.0,1,monolit,12,2.8
155000.0,good,Arabkir,16,Kievyan St,3,Yerevan,100.0,1,other,9,2.8
53000.0,good,Shengavit,4,Exbayrutyan St,1,Yerevan,85.0,1,stone,2,3.2
60000.0,zero condition,Davtashen,14,Davtashen 2 district,4,Yerevan,105.0,1,panel,13,2.8
110000.0,newly repaired,Center,14,Argishti St,3,Yerevan,106.0,1,monolit,14,2.8
43000.0,newly repaired,Shengavit,9,Frunze St,3,Yerevan,72.0,1,panel,1,2.8
150000.0,good,Center,4,Vardanants St,2,Yerevan,69.0,1,stone,1,3.2
70000.0,newly repaired,Center,9,Vardanants St,3,Yerevan,78.0,1,panel,2,3.0
95000.0,newly repaired,Center,12,Sayat Nova Ave,3,Yerevan,81.0,2,panel,12,2.8
90000.0,newly repaired,Center,5,Zakyan St,2,Yerevan,54.0,1,stone,2,3.2
50000.0,good,Davtashen,9,Davtashen 1 district,3,Yerevan,105.0,1,panel,4,2.8
130000.0,good,Center,5,Teryan St,2,Yerevan,60.0,1,stone,2,2.8
125000.0,zero condition,Center,5,Isahakyan St,2,Yerevan,60.0,1,stone,3,3.2
42000.0,good,Malatia-Sebastia,9,A. Babajanyan St,4,Yerevan,93.0,1,panel,9,2.8
82000.0,newly repaired,Avan,10,Tsarav Aghbyur St,3,Yerevan,92.0,1,monolit,4,3.0
32000.0,good,Center,5,Arshakunyats Ave,2,Yerevan,57.0,1,stone,5,2.8
40000.0,good,Shengavit,5,Mantashyan alley,3,Yerevan,69.0,1,stone,4,3.0
85000.0,newly repaired,Center,4,Vardanants St,3,Yerevan,96.0,1,stone,4,3.2
107000.0,newly repaired,Center,10,Sayat Nova Ave,2,Yerevan,52.0,1,panel,4,2.8
85000.0,good,Arabkir,9,Hambardzumyan St,3,Yerevan,93.0,1,panel,3,3.0
90000.0,newly repaired,Arabkir,5,Hr.Kochar St,3,Yerevan,85.0,1,stone,1,2.8
160000.0,newly repaired,Center,4,Hanrapetutyan St,3,Yerevan,91.0,2,stone,4,3.0
165000.0,good,Center,5,Mashtots Ave,3,Yerevan,98.0,1,stone,1,3.2
60000.0,good,Center,16,Aghayan St,2,Yerevan,49.0,1,panel,14,2.8
115000.0,newly repaired,Arabkir,16,A. Avetisyan St,3,Yerevan,100.0,1,panel,6,3.0
46000.0,newly repaired,Nor Norq,9,Vilnyus St,3,Yerevan,100.0,1,panel,8,2.8
150000.0,newly repaired,Qanaqer-Zeytun,10,Nersisyan St,4,Yerevan,120.0,2,monolit,8,3.0
47000.0,newly repaired,Shengavit,3,Exbayrutyan St,3,Yerevan,86.0,1,stone,2,2.8
50000.0,newly repaired,Nor Norq,9,Minsk St,3,Yerevan,80.0,1,panel,9,2.8
110000.0,newly repaired,Arabkir,7,A. Khachatrian St,3,Yerevan,85.0,1,panel,3,2.8
36000.0,good,Achapnyak,4,Leningradyan St,2,Yerevan,54.0,1,stone,1,2.8
47000.0,good,Shengavit,9,Frunze St,4,Yerevan,88.0,1,panel,4,2.8
36000.0,good,Nor Norq,5,Gyuliqevxyan St,3,Yerevan,75.0,1,stone,2,2.8
60000.0,newly repaired,Arabkir,9,Arabkir 25 St,2,Yerevan,64.0,1,panel,4,2.8
65000.0,good,Shengavit,4,Tadevosyan St,4,Yerevan,100.0,1,stone,2,2.8
53000.0,zero condition,Center,10,Israelyan St,2,Yerevan,54.0,1,panel,6,2.8
79000.0,good,Center,22,Tsitsernakaberd Highway,2,Yerevan,60.0,1,monolit,10,2.8
37000.0,good,Erebuni,5,Artsakh ave,2,Yerevan,54.0,1,stone,1,2.8
80000.0,newly repaired,Center,5,Sayat Nova Ave,2,Yerevan,58.0,1,stone,5,3.2
41000.0,newly repaired,Achapnyak,9,Mazmanyan St,2,Yerevan,55.0,1,other,7,2.8
300000.0,newly repaired,Center,14,Aram St,3,Yerevan,141.0,2,monolit,12,3.0
50000.0,good,Qanaqer-Zeytun,9,Rubinyants St,4,Yerevan,92.0,1,panel,7,2.8
110000.0,newly repaired,Arabkir,14,Komitas Ave,2,Yerevan,78.0,1,monolit,3,3.0
95000.0,newly repaired,Arabkir,5,Griboedov St,3,Yerevan,76.0,1,other,3,2.8
82000.0,newly repaired,Center,9,M.Khorenatsi St,3,Yerevan,73.0,1,panel,4,2.8
105000.0,newly repaired,Center,5,D. Demirchyan St,3,Yerevan,85.0,1,stone,3,3.2
107250.0,newly repaired,Center,6,Antarayin St,2,Yerevan,65.0,1,monolit,3,2.8
60000.0,good,Qanaqer-Zeytun,5,Davit Anhaxt St,3,Yerevan,84.0,1,stone,4,2.8
47000.0,good,Nor Norq,5,Stepanyan St,3,Yerevan,72.0,1,panel,3,2.6
50000.0,newly repaired,Arabkir,9,A.Tigranyan St,2,Yerevan,70.0,1,other,4,2.8
65000.0,good,Arabkir,5,Komitas Ave,4,Yerevan,82.0,1,stone,4,3.2
47000.0,good,Malatia-Sebastia,16,Tserenc St,3,Yerevan,90.0,1,other,9,2.8
50000.0,good,Malatia-Sebastia,9,Z.Andranik St,3,Yerevan,73.0,1,panel,1,2.8
75000.0,good,Arabkir,7,V.Papazyan St,3,Yerevan,70.0,1,panel,2,2.8
85000.0,newly repaired,Center,4,Vardanants St,3,Yerevan,83.0,1,stone,4,2.8
74000.0,newly repaired,Davtashen,16,Davtashen 1 district,3,Yerevan,96.0,1,panel,7,2.8
45000.0,newly repaired,Arabkir,5,Hakobyan St,2,Yerevan,57.0,1,stone,5,2.8
88000.0,newly repaired,Davtashen,11,Davtashen 4 district,4,Yerevan,107.0,1,other,4,2.8
87000.0,good,Center,9,M.Khorenatsi St,4,Yerevan,93.0,1,panel,8,3.0
55000.0,newly repaired,Qanaqer-Zeytun,5,Droi St,3,Yerevan,80.0,1,other,2,2.8
60000.0,newly repaired,Center,14,Argishti St,2,Yerevan,54.0,1,monolit,6,3.0
85000.0,newly repaired,Arabkir,12,Mamikoniants St,1,Yerevan,63.0,1,monolit,11,3.0
83000.0,good,Arabkir,15,Mamikoniants St,3,Yerevan,80.0,1,monolit,14,2.8
108000.0,zero condition,Center,7,Koghbatsi St,3,Yerevan,90.0,1,other,7,3.2
99000.0,newly repaired,Davtashen,14,Mikoyan St,4,Yerevan,115.0,2,monolit,5,3.0
95000.0,good,Center,4,Vardanants St,3,Yerevan,102.0,1,stone,3,3.2
110000.0,good,Center,5,Vardanants St,2,Yerevan,75.0,1,stone,3,3.2
60000.0,good,Malatia-Sebastia,5,Sebastia St,3,Yerevan,80.0,2,stone,1,3.0
45000.0,newly repaired,Arabkir,5,Vratsakan St,2,Yerevan,54.0,1,stone,1,2.8
43000.0,good,Center,5,Tpagrichner St,1,Yerevan,40.0,1,stone,5,2.8
80000.0,newly repaired,Arabkir,18,Keri St,2,Yerevan,62.0,1,other,11,3.0
48000.0,good,Center,12,Mashtots Ave,1,Yerevan,42.0,1,panel,2,2.8
70000.0,good,Center,3,Abovyan St,2,Yerevan,58.0,1,stone,2,3.2
72000.0,newly repaired,Arabkir,9,Gyulbenkyan St,3,Yerevan,76.0,1,stone,9,2.8
145000.0,newly repaired,Center,5,Nalbandyan St,3,Yerevan,80.0,1,stone,2,3.0
36000.0,good,Avan,14,Charents disrtict,3,Yerevan,66.0,1,panel,8,2.8
105000.0,good,Center,5,Tairov St,2,Yerevan,72.0,1,stone,4,2.8
240000.0,newly repaired,Center,7,Teryan St,3,Yerevan,137.0,2,monolit,2,3.0
82000.0,newly repaired,Avan,14,Tsarav Aghbyur St,3,Yerevan,109.0,2,other,6,3.0
41000.0,good,Arabkir,9,Komitas Ave,2,Yerevan,64.0,1,panel,6,2.8
120000.0,newly repaired,Center,6,A.Manukyan St,4,Yerevan,107.0,1,monolit,2,3.0
230000.0,newly repaired,Center,5,Teryan St,3,Yerevan,98.0,2,stone,2,3.0
90000.0,good,Center,5,Tigran Mets Ave,4,Yerevan,78.0,1,stone,3,2.8
63000.0,newly repaired,Arabkir,5,V.Papazyan St,2,Yerevan,58.0,1,stone,4,2.8
90000.0,zero condition,Center,16,Tsitsernakaberd Highway,3,Yerevan,120.0,2,monolit,6,3.0
115000.0,good,Avan,9,Avan-Arinj 1 micro,3,Yerevan,94.0,1,panel,6,2.8
50000.0,good,Malatia-Sebastia,5,Oganov St,4,Yerevan,97.0,1,stone,5,2.8
190000.0,zero condition,Center,14,Aram St,4,Yerevan,138.0,2,monolit,13,2.8
70000.0,zero condition,Arabkir,9,Hambardzumyan St,3,Yerevan,93.0,1,stone,3,2.8
189000.0,newly repaired,Center,12,Amiryan St,2,Yerevan,95.0,2,monolit,5,3.0
49000.0,newly repaired,Avan,16,Narekatsi district,4,Yerevan,93.0,1,panel,10,2.8
55000.0,newly repaired,Arabkir,4,Komitas Ave,3,Yerevan,75.0,1,stone,4,2.8
37000.0,newly repaired,Achapnyak,9,Leningradyan St,2,Yerevan,65.0,1,panel,6,2.8
250000.0,good,Center,14,Aram St,3,Yerevan,145.0,2,monolit,7,2.8
285000.0,good,Center,13,Pushkin St,4,Yerevan,121.0,2,monolit,5,3.0
45000.0,good,Erebuni,9,Artsakh ave,2,Yerevan,72.0,1,panel,8,2.8
175000.0,newly repaired,Center,6,Tumanyan St,3,Yerevan,100.0,1,stone,6,3.0
33000.0,newly repaired,Shengavit,5,Garegin Nzhdeh Ave,1,Yerevan,30.0,1,stone,2,2.8
170000.0,good,Center,4,Saryan St,3,Yerevan,110.0,1,stone,3,3.2
41000.0,zero condition,Nor Norq,5,D. Malyan St,3,Yerevan,74.0,1,stone,2,2.8
31000.0,good,Erebuni,5,Erebuni St,2,Yerevan,56.0,1,stone,1,2.8
215000.0,newly repaired,Center,7,Hanrapetutyan St,3,Yerevan,107.0,1,monolit,5,2.8
