Date,Year,Month,Company,Position,Position_Standardized,Salary_AMD,Experience_Years,Experience_Level,Salary_Category
2024-04-28T22:09:43Z,2024,4,Yandex,Data Engineer,Other,1150000,4,Mid-Level (2-5 years),1M-2M
2024-04-30T13:56:40Z,2024,4,Codeex,PHP developer,Software Engineer/Developer,180000,3,Mid-Level (2-5 years),Under 200K
2024-05-06T14:46:41Z,2024,5,Armath Engineering Laboratories,Coach/Trainer,Other,69000,4,Mid-Level (2-5 years),Under 200K
2024-05-07T16:35:08Z,2024,5,IT,Marketing & Event Manager,Other,650000,11,Expert (10+ years),500K-1M
2024-05-27T16:02:20Z,2024,5,Evistep,Junior Full Stack developer,Software Engineer/Developer,200000,2,Junior (0-2 years),200K-500K
2024-05-27T16:03:07Z,2024,5,Munich Venture,Full Stack Intern,Full Stack Developer,80000,0,Entry Level (0 years),Under 200K
2024-05-28T02:18:23Z,2024,5,CMX Solutions,Customer Support Specialist (German language),Other,185000,1,Junior (0-2 years),Under 200K
2024-05-29T14:11:56Z,2024,5,Not Specified,Middle Frontend developer,Software Engineer/Developer,380000,2,Junior (0-2 years),200K-500K
2024-05-29T16:15:21Z,2024,5,Not Specified,Financial analyst,Other,450000,8,Senior (5-10 years),200K-500K
2024-06-03T12:58:58Z,2024,6,PicsArt,Software Engineer in Test 2,Software Engineer/Developer,950000,3,Mid-Level (2-5 years),500K-1M
2024-06-04T10:54:51Z,2024,6,Startup Company,Junior Frontend Developer,Software Engineer/Developer,450000,0.5,Junior (0-2 years),200K-500K
2024-06-07T18:05:29Z,2024,6,DataArt,Junior Business Analyst,Other,250000,1,Junior (0-2 years),200K-500K
2024-06-07T18:09:34Z,2024,6,Outsource Belarusian Company,IT Project Manager,Project Manager,700000,2,Junior (0-2 years),500K-1M
2024-06-13T19:23:10Z,2024,6,Remote(DreamApply),Automation QA,QA/Testing,1600000,10,Senior (5-10 years),1M-2M
2024-06-13T19:23:49Z,2024,6,Remote(Nefeli.io),Automation QA,QA/Testing,2000000,10,Senior (5-10 years),Above 2M
2024-06-14T10:27:56Z,2024,6,Codeex,Backend developer,Software Engineer/Developer,130000,2,Junior (0-2 years),Under 200K
2024-06-25T12:51:20Z,2024,6,Quantori,Junior Python Developer,Software Engineer/Developer,450000,0.5,Junior (0-2 years),200K-500K
2024-06-28T09:04:35Z,2024,6,VTB bank,Risk Manager,Other,430000,7,Senior (5-10 years),200K-500K
2024-06-28T14:54:24Z,2024,6,US company,online competition math teacher and curriculum developer,Software Engineer/Developer,600000,1,Junior (0-2 years),500K-1M
2024-06-29T20:58:01Z,2024,6,EPAM Systems,Systems engineer,Other,1410000,7,Senior (5-10 years),1M-2M
2024-06-29T21:48:20Z,2024,6,Manufacture Company,Payroll Specialist,Other,750000,4,Mid-Level (2-5 years),500K-1M
2024-07-03T20:22:51Z,2024,7,CMX Solutions,German speaking CSR,Other,155000,1,Junior (0-2 years),Under 200K
2024-07-05T12:25:20Z,2024,7,ABS Technologies,Technical support Specialist,Other,100000,1,Junior (0-2 years),Under 200K
2024-07-08T18:02:38Z,2024,7,Digitain,Junior Data Quality analyst,Other,200000,1,Junior (0-2 years),200K-500K
2024-07-10T16:01:52Z,2024,7,Wirestock,Senior Software Engineer,Software Engineer/Developer,2000000,10,Senior (5-10 years),Above 2M
2024-07-10T22:53:36Z,2024,7,Not Specified,IT Program Manager,Other,1800000,7,Senior (5-10 years),1M-2M
2024-07-10T22:54:06Z,2024,7,Not Specified,Design Team Lead,Team/Tech Lead,1800000,6,Senior (5-10 years),1M-2M
2024-07-11T08:43:33Z,2024,7,Not Specified,Senior Project Manager,Project Manager,1750000,8,Senior (5-10 years),1M-2M
2024-07-11T08:44:32Z,2024,7,Not Specified,Design Lead,Team/Tech Lead,1700000,7,Senior (5-10 years),1M-2M
2024-07-16T10:32:25Z,2024,7,Synopsys,Software Engineer 2,Software Engineer/Developer,512000,2,Junior (0-2 years),500K-1M
2024-07-23T15:13:46Z,2024,7,Not Specified,Program Manager,Other,1420000,4,Mid-Level (2-5 years),1M-2M
2024-07-23T15:14:34Z,2024,7,Not Specified,Senior Project Manager,Project Manager,1550000,8,Senior (5-10 years),1M-2M
2024-07-30T18:25:32Z,2024,7,Softcostruct,Senior Product Designer,UI/UX Designer,800000,5,Mid-Level (2-5 years),500K-1M
2024-07-30T18:31:17Z,2024,7,armenian IT company,Senior software engineer,Software Engineer/Developer,650000,7,Senior (5-10 years),500K-1M
2024-07-31T01:23:49Z,2024,7,Not Specified,Product Manager,Product Manager/Owner,300000,2,Junior (0-2 years),200K-500K
2024-08-01T12:23:35Z,2024,8,CMX Solutions,German speaking CSR,Other,155000,1,Junior (0-2 years),Under 200K
2024-08-06T13:24:12Z,2024,8,Codeex,QA,QA/Testing,120000,2,Junior (0-2 years),Under 200K
2024-08-08T01:41:30Z,2024,8,Not Specified,e-commerce,Other,60000,1,Junior (0-2 years),Under 200K
2024-08-20T14:10:43Z,2024,8,Local Express Armenia,Email marketing manager,Other,270000,1,Junior (0-2 years),200K-500K
2024-08-20T20:16:32Z,2024,8,Vtb,Head of unit,Other,1560000,11,Expert (10+ years),1M-2M
2024-08-21T12:54:32Z,2024,8,German company,Senior .NET Engineer,Other,1950000,6,Senior (5-10 years),1M-2M
2024-08-24T11:35:41Z,2024,8,ImagineLive,Game presenter,Other,216000,1,Junior (0-2 years),200K-500K
2024-08-24T11:36:04Z,2024,8,ImagineLive,Game host,Other,300000,2,Junior (0-2 years),200K-500K
2024-08-29T11:53:01Z,2024,8,Codeex,Backend php developer,Software Engineer/Developer,120000,2,Junior (0-2 years),Under 200K
2024-09-02T14:08:42Z,2024,9,Not Specified,Database developer,Software Engineer/Developer,890000,4,Mid-Level (2-5 years),500K-1M
2024-09-11T22:19:17Z,2024,9,Not Specified,Product manager,Product Manager/Owner,450000,2,Junior (0-2 years),200K-500K
2024-09-14T19:52:42Z,2024,9,Not Specified,ML Engineer and Researcher,Other,300000,3,Mid-Level (2-5 years),200K-500K
2024-09-14T19:53:15Z,2024,9,Not Specified,AI Engineer and Researcher,Other,100000,0,Entry Level (0 years),Under 200K
2024-09-17T08:54:56Z,2024,9,Weigandt consulting,Shift lead (incident coordinator),Team/Tech Lead,420000,2,Junior (0-2 years),200K-500K
2024-09-17T15:02:43Z,2024,9,Product company,Technical recruiter,Other,300000,5,Mid-Level (2-5 years),200K-500K
2024-09-17T22:19:46Z,2024,9,US company,Cybersecurity Architect,Other,3080000,20,Expert (10+ years),Above 2M
2024-09-18T05:28:57Z,2024,9,Tech Castle LLC,CEO,Other,1000000,6,Senior (5-10 years),1M-2M
2024-10-01T15:28:10Z,2024,10,Digitain,Pit Boss,Other,300000,2,Junior (0-2 years),200K-500K
2024-10-09T01:01:21Z,2024,10,Not Specified,Junior Front-end Developer,Software Engineer/Developer,400000,1,Junior (0-2 years),200K-500K
2024-10-16T01:38:18Z,2024,10,Tumo center for creative technologies,Learning coach,Other,121000,2,Junior (0-2 years),Under 200K
2024-10-23T15:26:04Z,2024,10,Studio One,UX UI designer,UI/UX Designer,350000,3,Mid-Level (2-5 years),200K-500K
2024-10-23T22:54:31Z,2024,10,PicsArt,Senior Software Engineer in Test 1,Software Engineer/Developer,1350000,5,Mid-Level (2-5 years),1M-2M
2024-10-24T12:20:18Z,2024,10,Armobil CJSC,Network administrator,Other,294500,6,Senior (5-10 years),200K-500K
2024-11-01T02:24:56Z,2024,11,Not Specified,Quality Assurance engineer,QA/Testing,430000,3,Mid-Level (2-5 years),200K-500K
2024-11-03T20:49:50Z,2024,11,Not Specified,Mechanical design lead,Team/Tech Lead,1000000,6,Senior (5-10 years),1M-2M
2024-11-03T20:51:11Z,2024,11,Not Specified,Lead mechanical design engineer,Team/Tech Lead,1300000,15,Expert (10+ years),1M-2M
2024-11-09T22:25:54Z,2024,11,PicsArt,Senior Software Engineer in Test 1,Software Engineer/Developer,1350000,4,Mid-Level (2-5 years),1M-2M
2024-11-11T17:30:02Z,2024,11,Elizabeth Residence,Assistant Construction Manager,Other,400000,4,Mid-Level (2-5 years),200K-500K
2024-11-13T14:45:28Z,2024,11,Armenian State University of Economics,Senior Lecturer,Other,240000,10,Senior (5-10 years),200K-500K
2024-11-16T12:07:06Z,2024,11,Not Specified,Senior Product Manager,Product Manager/Owner,2000000,12,Expert (10+ years),Above 2M
2024-11-22T03:36:23Z,2024,11,Not Specified,Project Manager,Project Manager,500000,2,Junior (0-2 years),500K-1M
2024-11-22T11:44:37Z,2024,11,Not Specified,Product Designer,UI/UX Designer,1400000,6,Senior (5-10 years),1M-2M
2024-11-22T11:45:02Z,2024,11,Not Specified,Senior UI UX Designer,UI/UX Designer,1500000,6,Senior (5-10 years),1M-2M
2024-11-25T08:46:52Z,2024,11,IT Company,Business Analyst,Other,600000,7,Senior (5-10 years),500K-1M
2024-12-05T09:01:02Z,2024,12,Not Specified,Mid Technical Program Manager,Other,1400000,5,Mid-Level (2-5 years),1M-2M
2024-12-05T09:01:53Z,2024,12,Not Specified,Senior Product Designer,UI/UX Designer,1450000,6,Senior (5-10 years),1M-2M
2024-12-05T15:27:12Z,2024,12,Remote / Contract,Design Consultant,Other,4000000,12,Expert (10+ years),Above 2M
2024-12-05T18:33:54Z,2024,12,Remote (European company),Senior Product Manager,Product Manager/Owner,2000000,5,Mid-Level (2-5 years),Above 2M
2024-12-24T00:23:12Z,2024,12,Grid Dynamics,Senior Software Engineer,Software Engineer/Developer,1700000,6,Senior (5-10 years),1M-2M
2024-12-26T20:31:26Z,2024,12,Not Specified,Senior Software Engineer,Software Engineer/Developer,2000000,6,Senior (5-10 years),Above 2M
2025-01-14T01:08:56Z,2025,1,DataArt,Senior Frontend,Frontend Developer,1300000,5,Mid-Level (2-5 years),1M-2M
2025-01-19T02:17:57Z,2025,1,Not Specified,Senior Ui Ux designer,UI/UX Designer,800000,7,Senior (5-10 years),500K-1M
2025-01-20T10:24:46Z,2025,1,Not Specified,Product Designer,UI/UX Designer,600000,1.5,Junior (0-2 years),500K-1M
2025-01-21T13:57:33Z,2025,1,IT integrator company,Engineering Manager,Other,1000000,10,Senior (5-10 years),1M-2M
2025-01-24T11:33:43Z,2025,1,Not Specified,vue developer,Software Engineer/Developer,400000,4,Mid-Level (2-5 years),200K-500K
2025-01-24T23:23:20Z,2025,1,Digitain,Game Host,Other,350000,2,Junior (0-2 years),200K-500K
2025-01-29T22:14:57Z,2025,1,PicsArt,Software Engineer,Software Engineer/Developer,700000,4,Mid-Level (2-5 years),500K-1M
2025-01-30T21:59:53Z,2025,1,Skillex,Backend Node.js Developer,Software Engineer/Developer,150000,1.5,Junior (0-2 years),Under 200K
2025-02-01T09:26:01Z,2025,2,Not Specified,Senior PHP Developer,Software Engineer/Developer,800000,10,Senior (5-10 years),500K-1M
2025-02-19T00:02:25Z,2025,2,Not Specified,Junior Consultant,Other,300000,3,Mid-Level (2-5 years),200K-500K
2025-02-24T00:41:21Z,2025,2,Digitain,Technical support specialist,Other,250000,1,Junior (0-2 years),200K-500K
2025-02-24T00:41:52Z,2025,2,ImagineLive,Floor supervisor,Other,280000,1,Junior (0-2 years),200K-500K
2025-02-24T13:03:01Z,2025,2,Digitain,Product designer,UI/UX Designer,450000,3,Mid-Level (2-5 years),200K-500K
2025-02-26T13:42:23Z,2025,2,Zealous,Software Engineer,Software Engineer/Developer,300000,2,Junior (0-2 years),200K-500K
2025-02-26T23:23:11Z,2025,2,BeeWeb,Node.js Developer,Software Engineer/Developer,400000,2,Junior (0-2 years),200K-500K
2025-02-26T23:23:44Z,2025,2,We Construct,Full Stack Developer,Software Engineer/Developer,120000,1,Junior (0-2 years),Under 200K
2025-02-26T23:29:16Z,2025,2,Instigate Design,R&D engineer,Other,300000,4,Mid-Level (2-5 years),200K-500K
2025-02-28T13:20:58Z,2025,2,Web foundation,Middle full stack web developer,Software Engineer/Developer,400000,4,Mid-Level (2-5 years),200K-500K
2025-03-03T10:49:35Z,2025,3,Not Specified,SMM specialist,Other,350000,5,Mid-Level (2-5 years),200K-500K
2025-03-04T17:18:02Z,2025,3,Not Specified,Senior React Native developer,Software Engineer/Developer,800000,4,Mid-Level (2-5 years),500K-1M
2025-03-04T19:18:21Z,2025,3,ACX,AML,Other,450000,1,Junior (0-2 years),200K-500K
2025-03-20T12:42:38Z,2025,3,Zealous,Middle Software Engineer,Software Engineer/Developer,280000,4,Mid-Level (2-5 years),200K-500K
2025-04-01T16:00:11Z,2025,4,Digitain,Shuffler,Other,180000,2,Junior (0-2 years),Under 200K
2025-04-03T22:29:03Z,2025,4,Russian IT company,HR officer,Other,900000,10,Senior (5-10 years),500K-1M
2025-04-10T03:21:10Z,2025,4,Not Specified,Lead Product Manager,Product Manager/Owner,2800000,5,Mid-Level (2-5 years),Above 2M
2025-04-12T14:37:06Z,2025,4,InConcept Labs,Software Engineer,Software Engineer/Developer,500000,2.5,Mid-Level (2-5 years),500K-1M
2025-04-13T11:16:36Z,2025,4,Not Specified,Manager / Front end developer,Software Engineer/Developer,800000,8,Senior (5-10 years),500K-1M
2025-04-14T14:57:08Z,2025,4,BostonGene,Data engineer,Other,1400000,6,Senior (5-10 years),1M-2M
2025-04-21T11:36:34Z,2025,4,Plume design,Senior iOS developer,Software Engineer/Developer,3040000,15,Expert (10+ years),Above 2M
2025-04-22T00:10:19Z,2025,4,Remote,UX/UI Designer / Part Time,UI/UX Designer,400000,5,Mid-Level (2-5 years),200K-500K
2025-04-22T13:36:58Z,2025,4,Reebok,marketing specialist,Other,180000,2,Junior (0-2 years),Under 200K
2025-04-23T20:18:55Z,2025,4,US based company,Senior Project Manager,Project Manager,1400000,7,Senior (5-10 years),1M-2M
2025-04-25T00:11:40Z,2025,4,ServiceTitan,Customer Support Advocate I,Other,450000,0.5,Junior (0-2 years),200K-500K
2025-04-25T00:12:08Z,2025,4,ServiceTitan,Support Specialist,Other,650000,2,Junior (0-2 years),500K-1M
2025-05-03T07:41:35Z,2025,5,A beer factory,Database administrator,Other,500000,27,Expert (10+ years),500K-1M
2025-05-05T11:28:14Z,2025,5,CENTER FOR ECOLOGICAL-NOOSPHERE STUDIES OF NAS RA,Laboratory Assistant,Other,270000,4,Mid-Level (2-5 years),200K-500K
2025-05-05T11:39:26Z,2025,5,"Center for Ecological-Noosphere Studies, NAS RA",Junior Researcher,Other,350000,5,Mid-Level (2-5 years),200K-500K
2025-05-05T13:11:58Z,2025,5,Skillex,Node.Js Backend Developer,Software Engineer/Developer,200000,2,Junior (0-2 years),200K-500K
2025-05-11T08:08:24Z,2025,5,Միլկաթ Elnor / Էլնոր,Inventory Keeper,Other,150000,1,Junior (0-2 years),Under 200K
2025-05-15T12:31:07Z,2025,5,Digitain,Product designer,UI/UX Designer,1057000,4,Mid-Level (2-5 years),1M-2M
2025-05-21T17:09:49Z,2025,5,Fortra,Software Engineer I,Software Engineer/Developer,420000,4,Mid-Level (2-5 years),200K-500K
2025-05-26T16:32:45Z,2025,5,Fortra,Product Test Engineer III,QA/Testing,745000,7,Senior (5-10 years),500K-1M
2025-05-26T16:33:50Z,2025,5,Fortra,Product Test Engineer II,QA/Testing,950000,10,Senior (5-10 years),500K-1M
2025-05-28T14:48:04Z,2025,5,Fortra,Associate QA engineer,QA/Testing,250000,2,Junior (0-2 years),200K-500K
2025-05-29T01:17:20Z,2025,5,A marketing company,Marketing specialist,Other,200000,1,Junior (0-2 years),200K-500K
2025-05-30T07:00:15Z,2025,5,A bank,Administration specialist,Other,290000,3,Mid-Level (2-5 years),200K-500K
2025-05-30T18:55:34Z,2025,5,IT company,QA automation,QA/Testing,430000,2,Junior (0-2 years),200K-500K
2025-05-30T20:32:14Z,2025,5,Zealous Tech,Mid QA Manual,QA/Testing,380000,3,Mid-Level (2-5 years),200K-500K
2025-06-04T13:33:53Z,2025,6,It company,HR Manager,Other,1600000,4,Mid-Level (2-5 years),1M-2M
2025-06-04T14:40:35Z,2025,6,Not Specified,Vue JS Developer,Software Engineer/Developer,800000,6,Senior (5-10 years),500K-1M
2025-06-06T23:38:43Z,2025,6,Not Specified,Flutter Developer,Software Engineer/Developer,250000,0,Entry Level (0 years),200K-500K
2025-06-09T09:17:49Z,2025,6,SoftConstruct,Flutter developer,Software Engineer/Developer,450000,1,Junior (0-2 years),200K-500K
